Magnetic Field (T)	Diode Voltage (V)	Hall probe (V)	Acquisition Time 		
Tesla	Volts	Volts	Seconds		
45.8565462E-3	381.8367077E-3	429.8850063E-3	20.3999996E+0
46.0620396E-3	371.1044182E-3	431.7824529E-3	20.5000000E+0
46.2876277E-3	383.5944202E-3	433.8654447E-3	20.6000004E+0
46.4360899E-3	374.8718536E-3	435.2362874E-3	20.7000008E+0
46.6520804E-3	372.3815700E-3	437.2306590E-3	20.8000011E+0
46.9013109E-3	389.4371511E-3	439.5319567E-3	20.8999996E+0
47.0667806E-3	393.7327534E-3	441.0598396E-3	21.0000000E+0
47.2419920E-3	389.7550489E-3	442.6776735E-3	21.1000004E+0
47.4621394E-3	398.0283866E-3	444.7104284E-3	21.2000008E+0
47.7015891E-3	399.1117398E-3	446.9214139E-3	21.3000011E+0
47.8766994E-3	367.8338542E-3	448.5383142E-3	21.3999996E+0
48.1136498E-3	399.6375494E-3	450.7262214E-3	21.5000000E+0
48.2956236E-3	392.7472538E-3	452.4064970E-3	21.6000004E+0
48.4886503E-3	396.0267520E-3	454.1888302E-3	21.7000008E+0
48.7010509E-3	381.1415965E-3	456.1500544E-3	21.8000011E+0
48.9146408E-3	406.4747452E-3	458.1222607E-3	21.8999996E+0
49.0663728E-3	406.3716816E-3	459.5232950E-3	22.0000000E+0
49.3295126E-3	414.5507560E-3	461.9530249E-3	22.1000004E+0
49.4962510E-3	408.8484246E-3	463.4926224E-3	22.2000008E+0
49.7624555E-3	369.8526145E-3	465.9506508E-3	22.3000011E+0
49.9430752E-3	364.2376962E-3	467.6184226E-3	22.3999996E+0
50.1073365E-3	407.5678786E-3	469.1351481E-3	22.5000000E+0
50.3204527E-3	390.1724097E-3	471.1029801E-3	22.6000004E+0
50.5197419E-3	376.0515129E-3	472.9431382E-3	22.7000008E+0
50.7457276E-3	377.5314491E-3	475.0298028E-3	22.8000011E+0
50.9540518E-3	401.7747192E-3	476.9533866E-3	22.8999996E+0
51.1578855E-3	404.3581984E-3	478.8355078E-3	23.0000000E+0
51.3782133E-3	364.6179169E-3	480.8699287E-3	23.1000004E+0
51.5953400E-3	345.7236478E-3	482.8747925E-3	23.2000008E+0
51.7641594E-3	383.1258939E-3	484.4336047E-3	23.3000011E+0
52.0019354E-3	405.2206201E-3	486.6291359E-3	23.3999996E+0
52.1902386E-3	426.3112548E-3	488.3678538E-3	23.5000000E+0
52.3990394E-3	398.2474768E-3	490.2958397E-3	23.6000004E+0
52.5875271E-3	357.7829754E-3	492.0362611E-3	23.7000008E+0
52.8481294E-3	401.1063024E-3	494.4425618E-3	23.8000011E+0
53.0148416E-3	396.2561844E-3	495.9819168E-3	23.8999996E+0
53.2207797E-3	379.8899836E-3	497.8834694E-3	24.0000000E+0
53.4356657E-3	378.1794492E-3	499.8676431E-3	24.1000004E+0
53.6638107E-3	388.3913506E-3	501.9742446E-3	24.2000008E+0
53.8383998E-3	389.1938274E-3	503.5863322E-3	24.3000011E+0
54.0570695E-3	389.6066540E-3	505.6054432E-3	24.3999996E+0
54.2333206E-3	407.8681916E-3	507.2328768E-3	24.5000000E+0
54.4913336E-3	389.9786421E-3	509.6152686E-3	24.6000004E+0
54.6803470E-3	364.1949800E-3	511.3605444E-3	24.7000008E+0
54.8671743E-3	353.7468889E-3	513.0856355E-3	24.8000011E+0
55.0793330E-3	380.7506516E-3	515.0446262E-3	24.8999996E+0
55.2796562E-3	383.2234329E-3	516.8943324E-3	25.0000000E+0
55.4953707E-3	383.2094125E-3	518.8861558E-3	25.1000004E+0
55.6647409E-3	426.4997468E-3	520.4500542E-3	25.2000008E+0
55.9160954E-3	411.4990652E-3	522.7709639E-3	25.3000011E+0
56.0833874E-3	385.9034128E-3	524.3156732E-3	25.3999996E+0
56.3301012E-3	365.1054981E-3	526.5937327E-3	25.5000000E+0
