bfield	diode	hall	time 		
324.7280483E-3	-4.0107261E+0	3.0048758E+0	378.3000183E+0
324.7470747E-3	-4.0111828E+0	3.0050515E+0	378.3999939E+0
324.7610962E-3	-4.0244348E+0	3.0051809E+0	378.5000000E+0
324.7393162E-3	-4.0207636E+0	3.0049798E+0	378.6000061E+0
324.7090431E-3	-4.0124718E+0	3.0047003E+0	378.7000122E+0
324.7264337E-3	-4.0089613E+0	3.0048609E+0	378.8000183E+0
324.7429893E-3	-3.9956540E+0	3.0050138E+0	378.8999939E+0
324.7269857E-3	-3.9905869E+0	3.0048660E+0	379.0000000E+0
324.7152022E-3	-3.9972845E+0	3.0047572E+0	379.1000061E+0
324.7309689E-3	-4.0008799E+0	3.0049028E+0	379.2000122E+0
324.7253031E-3	-4.0086641E+0	3.0048504E+0	379.3000183E+0
324.7231757E-3	-4.0120549E+0	3.0048308E+0	379.3999939E+0
324.7274852E-3	-4.0273843E+0	3.0048706E+0	379.5000000E+0
324.7327007E-3	-4.0372309E+0	3.0049188E+0	379.6000061E+0
324.7152374E-3	-4.0392865E+0	3.0047575E+0	379.7000122E+0
324.7422603E-3	-4.0286854E+0	3.0050070E+0	379.8000183E+0
324.7226908E-3	-4.0185527E+0	3.0048263E+0	379.8999939E+0
324.7558874E-3	-4.0215201E+0	3.0051328E+0	380.0000000E+0
324.7438507E-3	-4.0340170E+0	3.0050217E+0	380.1000061E+0
324.7260852E-3	-4.0453498E+0	3.0048577E+0	380.2000122E+0
324.7429709E-3	-4.0401171E+0	3.0050136E+0	380.3000183E+0
324.7455161E-3	-4.0231539E+0	3.0050371E+0	380.3999939E+0
324.7569432E-3	-4.0310919E+0	3.0051426E+0	380.5000000E+0
324.7678910E-3	-4.0401831E+0	3.0052437E+0	380.6000061E+0
324.7690150E-3	-4.0390477E+0	3.0052541E+0	380.7000122E+0
324.7494992E-3	-4.0161336E+0	3.0050739E+0	380.8000183E+0
324.7339130E-3	-4.0313543E+0	3.0049299E+0	380.8999939E+0
324.7503970E-3	-4.0296945E+0	3.0050822E+0	381.0000000E+0
324.7766171E-3	-4.0252843E+0	3.0053243E+0	381.1000061E+0
324.7360604E-3	-4.0256884E+0	3.0049498E+0	381.2000122E+0
324.7377576E-3	-4.0271260E+0	3.0049654E+0	381.3000183E+0
324.7295968E-3	-4.0387626E+0	3.0048901E+0	381.3999939E+0
324.7198127E-3	-4.0553692E+0	3.0047997E+0	381.5000000E+0
324.7329778E-3	-4.0583442E+0	3.0049213E+0	381.6000061E+0
324.7357207E-3	-4.0584155E+0	3.0049466E+0	381.7000122E+0
324.7245612E-3	-4.0645759E+0	3.0048436E+0	381.8000183E+0
324.7271684E-3	-4.0631341E+0	3.0048677E+0	381.8999939E+0
324.7297566E-3	-4.0489455E+0	3.0048916E+0	382.0000000E+0
324.7225869E-3	-4.0328363E+0	3.0048254E+0	382.1000061E+0
324.7175954E-3	-4.0335770E+0	3.0047793E+0	382.2000122E+0
324.7213400E-3	-4.0445797E+0	3.0048139E+0	382.3000183E+0
324.7185809E-3	-4.0574633E+0	3.0047884E+0	382.3999939E+0
324.7267086E-3	-4.0565111E+0	3.0048634E+0	382.5000000E+0
324.7489188E-3	-4.0664151E+0	3.0050685E+0	382.6000061E+0
324.7520623E-3	-4.0654480E+0	3.0050975E+0	382.7000122E+0
324.7518048E-3	-4.0550390E+0	3.0050952E+0	382.8000183E+0
324.7209937E-3	-4.0497306E+0	3.0048107E+0	382.8999939E+0
324.7193200E-3	-4.0541921E+0	3.0047952E+0	383.0000000E+0
324.7385542E-3	-4.0557176E+0	3.0049728E+0	383.1000061E+0
324.7258310E-3	-4.0555483E+0	3.0048553E+0	383.2000122E+0
324.7266757E-3	-4.0651399E+0	3.0048631E+0	383.3000183E+0
324.7280941E-3	-4.0725723E+0	3.0048762E+0	383.3999939E+0
324.7300896E-3	-4.0643258E+0	3.0048946E+0	383.5000000E+0
324.7123000E-3	-4.0622895E+0	3.0047304E+0	383.6000061E+0
324.7318141E-3	-4.0631917E+0	3.0049106E+0	383.7000122E+0
324.7556645E-3	-4.0854714E+0	3.0051308E+0	383.8000183E+0
324.7527897E-3	-4.1018716E+0	3.0051042E+0	383.8999939E+0
324.7357207E-3	-4.1026225E+0	3.0049466E+0	384.0000000E+0
324.7536556E-3	-4.0962502E+0	3.0051122E+0	384.1000061E+0
324.7542684E-3	-4.0865080E+0	3.0051179E+0	384.2000122E+0
324.7170105E-3	-4.0719953E+0	3.0047739E+0	384.3000183E+0
324.7654251E-3	-4.0795350E+0	3.0052209E+0	384.3999939E+0
324.7352638E-3	-4.1070456E+0	3.0049424E+0	384.5000000E+0
324.7460680E-3	-4.1098971E+0	3.0050422E+0	384.6000061E+0
324.7341208E-3	-4.0991164E+0	3.0049319E+0	384.7000122E+0
324.7338554E-3	-4.1058225E+0	3.0049294E+0	384.8000183E+0
324.7213613E-3	-4.1017506E+0	3.0048140E+0	384.8999939E+0
324.7506076E-3	-4.0803691E+0	3.0050841E+0	385.0000000E+0
324.7640525E-3	-4.0605265E+0	3.0052082E+0	385.1000061E+0
324.7353677E-3	-4.0421273E+0	3.0049434E+0	385.2000122E+0
324.7482177E-3	-4.0326006E+0	3.0050620E+0	385.3000183E+0
324.7380436E-3	-4.0256096E+0	3.0049681E+0	385.3999939E+0
324.7344325E-3	-4.0234475E+0	3.0049347E+0	385.5000000E+0
324.7465607E-3	-4.0343550E+0	3.0050467E+0	385.6000061E+0
324.7437150E-3	-4.0437414E+0	3.0050205E+0	385.7000122E+0
324.7645453E-3	-4.0385742E+0	3.0052128E+0	385.8000183E+0
324.7319901E-3	-4.0390441E+0	3.0049122E+0	385.8999939E+0
324.7393508E-3	-4.0445813E+0	3.0049802E+0	386.0000000E+0
324.7531707E-3	-4.0320643E+0	3.0051078E+0	386.1000061E+0
324.7264293E-3	-4.0171252E+0	3.0048608E+0	386.2000122E+0
324.7352280E-3	-4.0112652E+0	3.0049421E+0	386.3000183E+0
324.7009740E-3	-4.0155483E+0	3.0046258E+0	386.3999939E+0
324.7125978E-3	-4.0002226E+0	3.0047331E+0	386.5000000E+0
324.6978914E-3	-3.9977144E+0	3.0045973E+0	386.6000061E+0
324.7089057E-3	-4.0021202E+0	3.0046990E+0	386.7000122E+0
324.7437803E-3	-4.0133840E+0	3.0050211E+0	386.8000183E+0
324.7296181E-3	-4.0254706E+0	3.0048903E+0	386.8999939E+0
324.7207981E-3	-4.0194400E+0	3.0048088E+0	387.0000000E+0
324.7023209E-3	-4.0190789E+0	3.0046382E+0	387.1000061E+0
324.7272975E-3	-4.0410102E+0	3.0048689E+0	387.2000122E+0
324.7653899E-3	-4.0613309E+0	3.0052206E+0	387.3000183E+0
324.7433686E-3	-4.0567784E+0	3.0050173E+0	387.3999939E+0
324.7424334E-3	-4.0533129E+0	3.0050086E+0	387.5000000E+0
324.7519103E-3	-4.0529452E+0	3.0050961E+0	387.6000061E+0
324.7478713E-3	-4.0423313E+0	3.0050588E+0	387.7000122E+0
324.7551835E-3	-4.0200473E+0	3.0051263E+0	387.8000183E+0
324.7303454E-3	-4.0329422E+0	3.0048970E+0	387.8999939E+0
324.7426541E-3	-4.0203141E+0	3.0050107E+0	388.0000000E+0
324.7519103E-3	-4.0219309E+0	3.0050961E+0	388.1000061E+0
324.7507808E-3	-4.0223729E+0	3.0050857E+0	388.2000122E+0
324.7488132E-3	-4.0227927E+0	3.0050675E+0	388.3000183E+0
324.7327353E-3	-4.0358512E+0	3.0049191E+0	388.3999939E+0
324.7017930E-3	-4.0329121E+0	3.0046334E+0	388.5000000E+0
324.7354023E-3	-4.0267735E+0	3.0049437E+0	388.6000061E+0
324.7213613E-3	-4.0173624E+0	3.0048140E+0	388.7000122E+0
324.7214786E-3	-4.0311915E+0	3.0048151E+0	388.8000183E+0
324.7185809E-3	-4.0465026E+0	3.0047884E+0	388.8999939E+0
324.7470401E-3	-4.0505775E+0	3.0050512E+0	389.0000000E+0
324.7310046E-3	-4.0520307E+0	3.0049031E+0	389.1000061E+0
324.7429530E-3	-4.0514723E+0	3.0050134E+0	389.2000122E+0
324.7250461E-3	-4.0380122E+0	3.0048481E+0	389.3000183E+0
324.7538813E-3	-4.0301729E+0	3.0051143E+0	389.3999939E+0
324.7585739E-3	-4.0386506E+0	3.0051577E+0	389.5000000E+0
324.7606035E-3	-4.0292142E+0	3.0051764E+0	389.6000061E+0
324.7334973E-3	-4.0194526E+0	3.0049261E+0	389.7000122E+0
324.7263589E-3	-4.0132563E+0	3.0048602E+0	389.8000183E+0
324.7254791E-3	-4.0268686E+0	3.0048521E+0	389.8999939E+0
324.7345483E-3	-4.0279499E+0	3.0049358E+0	390.0000000E+0
324.7536701E-3	-4.0380977E+0	3.0051124E+0	390.1000061E+0
324.7665162E-3	-4.0572463E+0	3.0052310E+0	390.2000122E+0
324.7181881E-3	-4.0684146E+0	3.0047847E+0	390.3000183E+0
324.7476518E-3	-4.0810429E+0	3.0050568E+0	390.3999939E+0
324.7588437E-3	-4.0787453E+0	3.0051601E+0	390.5000000E+0
324.7531360E-3	-4.0771284E+0	3.0051074E+0	390.6000061E+0
324.7486020E-3	-4.0768526E+0	3.0050656E+0	390.7000122E+0
324.7479752E-3	-4.0776001E+0	3.0050598E+0	390.8000183E+0
324.7506076E-3	-4.0783165E+0	3.0050841E+0	390.8999939E+0
324.7332219E-3	-4.0694406E+0	3.0049236E+0	391.0000000E+0
324.7294209E-3	-4.0485356E+0	3.0048885E+0	391.1000061E+0
324.7366838E-3	-4.0497744E+0	3.0049555E+0	391.2000122E+0
324.7342426E-3	-4.0381130E+0	3.0049330E+0	391.3000183E+0
324.7383464E-3	-4.0509546E+0	3.0049709E+0	391.3999939E+0
324.7220674E-3	-4.0490955E+0	3.0048206E+0	391.5000000E+0
324.7431820E-3	-4.0479617E+0	3.0050155E+0	391.6000061E+0
324.7478367E-3	-4.0594569E+0	3.0050585E+0	391.7000122E+0
324.7389587E-3	-4.0637718E+0	3.0049765E+0	391.8000183E+0
324.7450474E-3	-4.0753389E+0	3.0050328E+0	391.8999939E+0
324.7272628E-3	-4.0749287E+0	3.0048685E+0	392.0000000E+0
324.7489892E-3	-4.0722906E+0	3.0050692E+0	392.1000061E+0
324.7255310E-3	-4.0568993E+0	3.0048525E+0	392.2000122E+0
324.7533438E-3	-4.0529860E+0	3.0051094E+0	392.3000183E+0
324.7318845E-3	-4.0316863E+0	3.0049112E+0	392.3999939E+0
324.7286114E-3	-4.0115681E+0	3.0048810E+0	392.5000000E+0
324.7274706E-3	-4.0154952E+0	3.0048705E+0	392.6000061E+0
324.7106375E-3	-4.0116888E+0	3.0047150E+0	392.7000122E+0
324.7206574E-3	-3.9957688E+0	3.0048075E+0	392.8000183E+0
324.7338554E-3	-4.0168233E+0	3.0049294E+0	392.8999939E+0
324.7142743E-3	-4.0227039E+0	3.0047486E+0	393.0000000E+0
324.7499149E-3	-4.0342445E+0	3.0050777E+0	393.1000061E+0
324.7127385E-3	-4.0416656E+0	3.0047344E+0	393.2000122E+0
324.7230858E-3	-4.0434319E+0	3.0048300E+0	393.3000183E+0
324.7236953E-3	-4.0296516E+0	3.0048356E+0	393.3999939E+0
324.7269572E-3	-4.0238479E+0	3.0048657E+0	393.5000000E+0
324.7259466E-3	-4.0265206E+0	3.0048564E+0	393.6000061E+0
324.7245992E-3	-4.0276865E+0	3.0048439E+0	393.7000122E+0
324.7370302E-3	-4.0200472E+0	3.0049587E+0	393.8000183E+0
324.7193904E-3	-4.0341490E+0	3.0047958E+0	393.8999939E+0
324.7200931E-3	-4.0392829E+0	3.0048023E+0	394.0000000E+0
324.7354716E-3	-4.0572991E+0	3.0049443E+0	394.1000061E+0
324.7231210E-3	-4.0616578E+0	3.0048303E+0	394.2000122E+0
324.7042918E-3	-4.0413173E+0	3.0046564E+0	394.3000183E+0
324.7237646E-3	-4.0388824E+0	3.0048362E+0	394.3999939E+0
324.7226283E-3	-4.0576879E+0	3.0048257E+0	394.5000000E+0
324.7292024E-3	-4.0649162E+0	3.0048864E+0	394.6000061E+0
324.7342074E-3	-4.0428174E+0	3.0049327E+0	394.7000122E+0
324.7262584E-3	-4.0406501E+0	3.0048593E+0	394.8000183E+0
324.7127385E-3	-4.0461198E+0	3.0047344E+0	394.8999939E+0
324.7046800E-3	-4.0477890E+0	3.0046600E+0	395.0000000E+0
324.7112604E-3	-4.0444565E+0	3.0047208E+0	395.1000061E+0
324.6996232E-3	-4.0504573E+0	3.0046133E+0	395.2000122E+0
324.7223819E-3	-4.0546019E+0	3.0048235E+0	395.3000183E+0
324.7281634E-3	-4.0535601E+0	3.0048769E+0	395.3999939E+0
324.7385196E-3	-4.0580830E+0	3.0049725E+0	395.5000000E+0
324.7552538E-3	-4.0699573E+0	3.0051270E+0	395.6000061E+0
324.7441675E-3	-4.0762407E+0	3.0050246E+0	395.7000122E+0
324.7351945E-3	-4.0688106E+0	3.0049418E+0	395.8000183E+0
324.7396978E-3	-4.0640740E+0	3.0049834E+0	395.8999939E+0
324.7386581E-3	-4.0561052E+0	3.0049738E+0	396.0000000E+0
324.7596130E-3	-4.0368826E+0	3.0051672E+0	396.1000061E+0
324.7699255E-3	-4.0301604E+0	3.0052625E+0	396.2000122E+0
324.7640745E-3	-4.0353428E+0	3.0052084E+0	396.3000183E+0
324.7765115E-3	-4.0387558E+0	3.0053233E+0	396.3999939E+0
324.7576119E-3	-4.0315567E+0	3.0051488E+0	396.5000000E+0
324.7585739E-3	-4.0379774E+0	3.0051577E+0	396.6000061E+0
324.7767579E-3	-4.0382534E+0	3.0053256E+0	396.7000122E+0
324.7886537E-3	-4.0266424E+0	3.0054354E+0	396.8000183E+0
324.7552142E-3	-4.0212756E+0	3.0051266E+0	396.8999939E+0
324.7531774E-3	-4.0097573E+0	3.0051078E+0	397.0000000E+0
324.7403313E-3	-4.0104589E+0	3.0049892E+0	397.1000061E+0
324.7591253E-3	-4.0006213E+0	3.0051627E+0	397.2000122E+0
324.7672795E-3	-3.9892337E+0	3.0052380E+0	397.3000183E+0
324.7418446E-3	-3.9825358E+0	3.0050032E+0	397.3999939E+0
324.7604979E-3	-3.9716501E+0	3.0051754E+0	397.5000000E+0
324.7373419E-3	-3.9941391E+0	3.0049616E+0	397.6000061E+0
324.7608498E-3	-4.0229113E+0	3.0051787E+0	397.7000122E+0
324.7377972E-3	-4.0334750E+0	3.0049658E+0	397.8000183E+0
324.7657089E-3	-4.0499324E+0	3.0052235E+0	397.8999939E+0
324.7714083E-3	-4.0556883E+0	3.0052762E+0	398.0000000E+0
324.7670597E-3	-4.0577225E+0	3.0052360E+0	398.1000061E+0
324.7564505E-3	-4.0408194E+0	3.0051380E+0	398.2000122E+0
324.7738257E-3	-4.0468592E+0	3.0052985E+0	398.3000183E+0
324.7724289E-3	-4.0626402E+0	3.0052856E+0	398.3999939E+0
324.7791159E-3	-4.0679984E+0	3.0053473E+0	398.5000000E+0
324.7647391E-3	-4.0686922E+0	3.0052146E+0	398.6000061E+0
324.7682055E-3	-4.0624719E+0	3.0052466E+0	398.7000122E+0
324.7800829E-3	-4.0692078E+0	3.0053563E+0	398.8000183E+0
324.7345593E-3	-4.0774032E+0	3.0049359E+0	398.8999939E+0
324.7549717E-3	-4.0665987E+0	3.0051244E+0	399.0000000E+0
324.7286818E-3	-4.0501654E+0	3.0048816E+0	399.1000061E+0
324.7446155E-3	-4.0544818E+0	3.0050288E+0	399.2000122E+0
324.7618353E-3	-4.0635066E+0	3.0051878E+0	399.3000183E+0
324.7851052E-3	-4.0725278E+0	3.0054026E+0	399.3999939E+0
324.7525790E-3	-4.0739090E+0	3.0051023E+0	399.5000000E+0
324.7616219E-3	-4.0646629E+0	3.0051858E+0	399.6000061E+0
324.7634542E-3	-4.0746704E+0	3.0052027E+0	399.7000122E+0
324.7739177E-3	-4.0768338E+0	3.0052993E+0	399.8000183E+0
324.7682759E-3	-4.1039946E+0	3.0052472E+0	399.8999939E+0
324.7739870E-3	-4.1040947E+0	3.0053000E+0	400.0000000E+0
324.7785528E-3	-4.0986653E+0	3.0053421E+0	400.1000061E+0
324.7757881E-3	-4.0909656E+0	3.0053166E+0	400.2000122E+0
324.7762299E-3	-4.0840895E+0	3.0053207E+0	400.3000183E+0
324.7578583E-3	-4.0693178E+0	3.0051510E+0	400.3999939E+0
324.7679949E-3	-4.0656460E+0	3.0052446E+0	400.5000000E+0
324.7773210E-3	-4.0824890E+0	3.0053308E+0	400.6000061E+0
324.8014426E-3	-4.0781967E+0	3.0055535E+0	400.7000122E+0
324.7671145E-3	-4.0686568E+0	3.0052365E+0	400.8000183E+0
324.7878442E-3	-4.0570184E+0	3.0054279E+0	400.8999939E+0
324.7676486E-3	-4.0520141E+0	3.0052414E+0	401.0000000E+0
324.7760540E-3	-4.0641312E+0	3.0053191E+0	401.1000061E+0
324.7598292E-3	-4.0538704E+0	3.0051692E+0	401.2000122E+0
324.7748529E-3	-4.0544978E+0	3.0053080E+0	401.3000183E+0
324.7761344E-3	-4.0762869E+0	3.0053198E+0	401.3999939E+0
324.7706692E-3	-4.0842907E+0	3.0052693E+0	401.5000000E+0
324.7636654E-3	-4.0744934E+0	3.0052047E+0	401.6000061E+0
324.7888649E-3	-4.0638377E+0	3.0054373E+0	401.7000122E+0
324.7683815E-3	-4.0414086E+0	3.0052482E+0	401.8000183E+0
324.7762730E-3	-4.0350494E+0	3.0053211E+0	401.8999939E+0
324.7726015E-3	-4.0341645E+0	3.0052872E+0	402.0000000E+0
324.7772858E-3	-4.0348948E+0	3.0053304E+0	402.1000061E+0
324.7860750E-3	-4.0354921E+0	3.0054116E+0	402.2000122E+0
324.7922436E-3	-4.0304478E+0	3.0054685E+0	402.3000183E+0
324.7732032E-3	-4.0404181E+0	3.0052927E+0	402.3999939E+0
324.7588163E-3	-4.0393116E+0	3.0051599E+0	402.5000000E+0
324.7559577E-3	-4.0330922E+0	3.0051335E+0	402.6000061E+0
324.7618243E-3	-4.0457212E+0	3.0051877E+0	402.7000122E+0
324.7775091E-3	-4.0629687E+0	3.0053325E+0	402.8000183E+0
324.7680296E-3	-4.0618373E+0	3.0052450E+0	402.8999939E+0
324.7738484E-3	-4.0631815E+0	3.0052987E+0	403.0000000E+0
324.7854158E-3	-4.0528578E+0	3.0054055E+0	403.1000061E+0
324.7689647E-3	-4.0551039E+0	3.0052536E+0	403.2000122E+0
324.7581750E-3	-4.0418740E+0	3.0051540E+0	403.3000183E+0
324.7529282E-3	-4.0474315E+0	3.0051055E+0	403.3999939E+0
324.7727747E-3	-4.0434533E+0	3.0052888E+0	403.5000000E+0
324.7500098E-3	-4.0394149E+0	3.0050786E+0	403.6000061E+0
324.7657067E-3	-4.0401763E+0	3.0052235E+0	403.7000122E+0
324.7589203E-3	-4.0398189E+0	3.0051609E+0	403.8000183E+0
324.7184049E-3	-4.0548856E+0	3.0047867E+0	403.8999939E+0
324.7469708E-3	-4.0576957E+0	3.0050505E+0	404.0000000E+0
324.7595124E-3	-4.0583518E+0	3.0051663E+0	404.1000061E+0
324.7534589E-3	-4.0762826E+0	3.0051104E+0	404.2000122E+0
324.7806371E-3	-4.0866266E+0	3.0053614E+0	404.3000183E+0
324.7604275E-3	-4.0885989E+0	3.0051748E+0	404.3999939E+0
324.7651997E-3	-4.0840526E+0	3.0052188E+0	404.5000000E+0
324.7475462E-3	-4.0913020E+0	3.0050558E+0	404.6000061E+0
324.7531070E-3	-4.0918593E+0	3.0051072E+0	404.7000122E+0
324.7465255E-3	-4.0925961E+0	3.0050464E+0	404.8000183E+0
324.7558236E-3	-4.0976850E+0	3.0051323E+0	404.8999939E+0
324.7688165E-3	-4.0841358E+0	3.0052522E+0	405.0000000E+0
324.7718049E-3	-4.0715943E+0	3.0052798E+0	405.1000061E+0
324.7871141E-3	-4.0706143E+0	3.0054212E+0	405.2000122E+0
324.7656715E-3	-4.0796985E+0	3.0052232E+0	405.3000183E+0
324.7874258E-3	-4.0878598E+0	3.0054241E+0	405.3999939E+0
324.7924547E-3	-4.0764256E+0	3.0054705E+0	405.5000000E+0
324.7688608E-3	-4.0544607E+0	3.0052526E+0	405.6000061E+0
324.7795735E-3	-4.0587863E+0	3.0053516E+0	405.7000122E+0
324.7640118E-3	-4.0698896E+0	3.0052079E+0	405.8000183E+0
324.7605683E-3	-4.0936142E+0	3.0051761E+0	405.8999939E+0
324.7627649E-3	-4.0892600E+0	3.0051964E+0	406.0000000E+0
324.7658827E-3	-4.1050634E+0	3.0052251E+0	406.1000061E+0
324.7386067E-3	-4.0787213E+0	3.0049733E+0	406.2000122E+0
324.7848627E-3	-4.0772090E+0	3.0054004E+0	406.3000183E+0
324.7748222E-3	-4.0679344E+0	3.0053077E+0	406.3999939E+0
324.7691033E-3	-4.0555628E+0	3.0052549E+0	406.5000000E+0
324.7695882E-3	-4.0542170E+0	3.0052594E+0	406.6000061E+0
324.7636302E-3	-4.0619568E+0	3.0052043E+0	406.7000122E+0
324.7754557E-3	-4.0812674E+0	3.0053135E+0	406.8000183E+0
324.7728440E-3	-4.1004977E+0	3.0052894E+0	406.8999939E+0
324.7708351E-3	-4.0939069E+0	3.0052709E+0	407.0000000E+0
324.7796086E-3	-4.1065411E+0	3.0053519E+0	407.1000061E+0
324.7710775E-3	-4.1082049E+0	3.0052731E+0	407.2000122E+0
324.7621520E-3	-4.1090752E+0	3.0051907E+0	407.3000183E+0
324.7603923E-3	-4.1098467E+0	3.0051744E+0	407.3999939E+0
324.7645519E-3	-4.1114136E+0	3.0052129E+0	407.5000000E+0
324.7686631E-3	-4.1065583E+0	3.0052508E+0	407.6000061E+0
324.7774618E-3	-4.0969735E+0	3.0053321E+0	407.7000122E+0
324.8006222E-3	-4.0988225E+0	3.0055459E+0	407.8000183E+0
324.7511009E-3	-4.1012105E+0	3.0050887E+0	407.8999939E+0
324.7686876E-3	-4.0843409E+0	3.0052510E+0	408.0000000E+0
324.7551131E-3	-4.0854603E+0	3.0051257E+0	408.1000061E+0
324.7672329E-3	-4.0840287E+0	3.0052376E+0	408.2000122E+0
324.7661642E-3	-4.0798869E+0	3.0052277E+0	408.3000183E+0
324.7901967E-3	-4.0857932E+0	3.0054496E+0	408.3999939E+0
324.7830225E-3	-4.0879021E+0	3.0053834E+0	408.5000000E+0
324.7687335E-3	-4.0872710E+0	3.0052515E+0	408.6000061E+0
324.7641503E-3	-4.0734169E+0	3.0052091E+0	408.7000122E+0
324.7719714E-3	-4.0765592E+0	3.0052814E+0	408.8000183E+0
324.7863867E-3	-4.0813954E+0	3.0054145E+0	408.8999939E+0
324.7782819E-3	-4.0767974E+0	3.0053396E+0	409.0000000E+0
324.7788696E-3	-4.0654649E+0	3.0053451E+0	409.1000061E+0
324.7834773E-3	-4.0595621E+0	3.0053876E+0	409.2000122E+0
324.7923140E-3	-4.0619854E+0	3.0054692E+0	409.3000183E+0
324.8074455E-3	-4.0467714E+0	3.0056089E+0	409.3999939E+0
324.7774266E-3	-4.0436135E+0	3.0053317E+0	409.5000000E+0
324.7583661E-3	-4.0460188E+0	3.0051557E+0	409.6000061E+0
324.7759836E-3	-4.0386070E+0	3.0053184E+0	409.7000122E+0
324.7808449E-3	-4.0231494E+0	3.0053633E+0	409.8000183E+0
324.7923140E-3	-4.0286637E+0	3.0054692E+0	409.8999939E+0
324.7895386E-3	-4.0276770E+0	3.0054436E+0	410.0000000E+0
324.7622224E-3	-4.0226156E+0	3.0051913E+0	410.1000061E+0
324.7903079E-3	-4.0216842E+0	3.0054507E+0	410.2000122E+0
324.7756841E-3	-4.0238018E+0	3.0053156E+0	410.3000183E+0
324.7937218E-3	-4.0110332E+0	3.0054822E+0	410.3999939E+0
324.7647045E-3	-4.0249055E+0	3.0052143E+0	410.5000000E+0
324.7675720E-3	-4.0218133E+0	3.0052407E+0	410.6000061E+0
324.7932793E-3	-4.0181439E+0	3.0054781E+0	410.7000122E+0
324.7713731E-3	-4.0250793E+0	3.0052758E+0	410.8000183E+0
324.7812259E-3	-4.0287398E+0	3.0053668E+0	410.8999939E+0
324.7665056E-3	-4.0249794E+0	3.0052309E+0	411.0000000E+0
324.7570840E-3	-4.0365730E+0	3.0051439E+0	411.1000061E+0
324.7677480E-3	-4.0407512E+0	3.0052424E+0	411.2000122E+0
324.7679603E-3	-4.0154600E+0	3.0052443E+0	411.3000183E+0
324.7583862E-3	-3.9977583E+0	3.0051559E+0	411.3999939E+0
324.7740562E-3	-3.9977028E+0	3.0053006E+0	411.5000000E+0
324.7998948E-3	-4.0291443E+0	3.0055392E+0	411.6000061E+0
324.7915045E-3	-4.0519872E+0	3.0054617E+0	411.7000122E+0
324.7848974E-3	-4.0610227E+0	3.0054007E+0	411.8000183E+0
324.7853102E-3	-4.0684205E+0	3.0054045E+0	411.8999939E+0
324.7828192E-3	-4.0785663E+0	3.0053815E+0	412.0000000E+0
324.7747166E-3	-4.0715994E+0	3.0053067E+0	412.1000061E+0
324.7712854E-3	-4.0768965E+0	3.0052750E+0	412.2000122E+0
324.7746462E-3	-4.0882099E+0	3.0053061E+0	412.3000183E+0
324.7871755E-3	-4.0893444E+0	3.0054218E+0	412.3999939E+0
324.7684798E-3	-4.0874562E+0	3.0052491E+0	412.5000000E+0
324.7709507E-3	-4.0826161E+0	3.0052719E+0	412.6000061E+0
324.7755802E-3	-4.1040940E+0	3.0053147E+0	412.7000122E+0
324.7827410E-3	-4.0986666E+0	3.0053808E+0	412.8000183E+0
324.7861443E-3	-4.0949885E+0	3.0054122E+0	412.8999939E+0
324.7799790E-3	-4.0742935E+0	3.0053553E+0	413.0000000E+0
324.7893224E-3	-4.0661392E+0	3.0054416E+0	413.1000061E+0
324.7785880E-3	-4.0648679E+0	3.0053425E+0	413.2000122E+0
324.7832348E-3	-4.0694697E+0	3.0053854E+0	413.3000183E+0
324.7946301E-3	-4.0657662E+0	3.0054906E+0	413.3999939E+0
324.7862957E-3	-4.0683256E+0	3.0054136E+0	413.5000000E+0
324.7858029E-3	-4.0639567E+0	3.0054091E+0	413.6000061E+0
324.7746451E-3	-4.0651602E+0	3.0053060E+0	413.7000122E+0
324.7815092E-3	-4.0666666E+0	3.0053694E+0	413.8000183E+0
324.7772081E-3	-4.0692564E+0	3.0053297E+0	413.8999939E+0
324.7726753E-3	-4.0805895E+0	3.0052879E+0	414.0000000E+0
324.7897464E-3	-4.0727536E+0	3.0054455E+0	414.1000061E+0
324.7794327E-3	-4.0718812E+0	3.0053503E+0	414.2000122E+0
324.7858672E-3	-4.0668616E+0	3.0054097E+0	414.3000183E+0
324.7906246E-3	-4.0650843E+0	3.0054536E+0	414.3999939E+0
324.7657089E-3	-4.0530634E+0	3.0052235E+0	414.5000000E+0
324.7837264E-3	-4.0400421E+0	3.0053899E+0	414.6000061E+0
324.7571192E-3	-4.0234769E+0	3.0051442E+0	414.7000122E+0
324.7858733E-3	-4.0243471E+0	3.0054097E+0	414.8000183E+0
324.7763076E-3	-4.0446382E+0	3.0053214E+0	414.8999939E+0
324.7728093E-3	-4.0489960E+0	3.0052891E+0	415.0000000E+0
324.7707748E-3	-4.0563405E+0	3.0052703E+0	415.1000061E+0
324.7703876E-3	-4.0540342E+0	3.0052667E+0	415.2000122E+0
324.7725669E-3	-4.0467029E+0	3.0052869E+0	415.3000183E+0
324.7957631E-3	-4.0562762E+0	3.0055010E+0	415.3999939E+0
324.7985094E-3	-4.0642737E+0	3.0055264E+0	415.5000000E+0
324.7639425E-3	-4.0455209E+0	3.0052072E+0	415.6000061E+0
324.7889001E-3	-4.0430387E+0	3.0054377E+0	415.7000122E+0
324.7892962E-3	-4.0409648E+0	3.0054413E+0	415.8000183E+0
324.7948128E-3	-4.0370569E+0	3.0054923E+0	415.8999939E+0
324.7807064E-3	-4.0581658E+0	3.0053620E+0	416.0000000E+0
